Sat Feb 05 22:12:25 +0000 2011	Duprasi	sliced	69	iPhone		9 succulent pears
Sat Feb 05 22:17:55 +0000 2011	B_Hub	sliced	121	iPhone		9 luscious red apples
Sat Feb 05 22:19:33 +0000 2011	CH0SEN	scored	346	iPhone		
Sat Feb 05 22:24:04 +0000 2011	Jakel2006	sliced	133	iPhone		11 juicy pears
Sat Feb 05 22:24:37 +0000 2011	MistaMica	sliced	63	iPhone		8 succulent MANGOES
Sat Feb 05 22:26:43 +0000 2011	MistaMica	sliced	68	iPhone		8 delicious PINEAPPLES
Sat Feb 05 22:31:42 +0000 2011	Brettsir	sliced	339	iPhone		41 succulent APPLES
Sat Feb 05 22:35:08 +0000 2011	EffYoCouchNiqqa	sliced	150	iPhone		11 delicious apples
Sat Feb 05 22:35:42 +0000 2011	MistaMica	scored	141	iPhone		
Sat Feb 05 22:36:33 +0000 2011	mishovd	scored	276	iPad	a tasty 3 fruit combo	
Sat Feb 05 22:36:35 +0000 2011	lalorosas	scored	197	iPhone	a juicy 5 PINEAPPLE combo	
Sat Feb 05 22:37:50 +0000 2011	MistaMica	scored	202	iPhone		
Sat Feb 05 22:38:40 +0000 2011	lalorosas	scored	179	iPhone		
Sat Feb 05 22:40:13 +0000 2011	lalorosas	scored	187	iPhone		
Sat Feb 05 22:41:47 +0000 2011	lalorosas	scored	222	iPhone		
Sat Feb 05 22:45:25 +0000 2011	lalorosas	sliced	167	iPhone		12 tasty PINEAPPLES
Sat Feb 05 22:45:29 +0000 2011	vespagt200	scored	171	iPhone		
Sat Feb 05 22:51:00 +0000 2011	desem	sliced	83	iPhone		8 luscious bananas
Sat Feb 05 22:55:24 +0000 2011	desem	sliced	125	iPhone		11 tasty mangoes
Sat Feb 05 23:04:28 +0000 2011	WilliamWyatt	sliced	125	iPad		12 tasty kiwifruits
Sat Feb 05 23:08:25 +0000 2011	crishifi	sliced	125	iPhone		13 luscious kiwifruits
Sat Feb 05 23:15:09 +0000 2011	Milad64	sliced	74	iPhone		12 luscious kiwifruits
Sat Feb 05 23:15:34 +0000 2011	DCKingdom	sliced	266	iPhone		19 tasty KIWIFRUITS
Sat Feb 05 23:23:04 +0000 2011	determined101	sliced	53	iPhone		5 luscious bananas
Sat Feb 05 23:25:22 +0000 2011	semadagaev	sliced	239	iPhone		24 juicy RED APPLES
Sat Feb 05 23:34:50 +0000 2011	andrea_45bisono	sliced	125	iPhone		11 tasty mangoes
Sat Feb 05 23:42:05 +0000 2011	GMSM88	scored	200	iPhone	a delicious 5 fruit combo	
Sun Feb 06 00:22:56 +0000 2011	1310crash	scored	193	iPhone		
Sun Feb 06 00:26:21 +0000 2011	castewar	sliced	444	iPhone		25 luscious BANANAS
Sun Feb 06 00:29:25 +0000 2011	iDatgirl	scored	576	iPhone		
Sun Feb 06 00:30:14 +0000 2011	SmokeAFewPoundz	sliced	218	iPhone		18 juicy STRAWBERRIES
Sun Feb 06 00:30:43 +0000 2011	RackyLo	scored	711	iPhone		
Sun Feb 06 00:41:47 +0000 2011	josejuliojunior	scored	684	iPad	a succulent 6 fruit combo	
Sun Feb 06 00:44:29 +0000 2011	mariahcampos_	scored	200	iPad	a tasty 5 lime combo	
Sun Feb 06 00:46:01 +0000 2011	SmokeAFewPoundz	scored	168	iPhone	a delicious 3 STRAWBERRY combo	
Sun Feb 06 00:46:20 +0000 2011	Jenjjang	scored	442	iPhone		
Sun Feb 06 00:50:34 +0000 2011	SmokeAFewPoundz	sliced	195	iPhone		16 juicy APPLES
Sun Feb 06 00:55:22 +0000 2011	RancelleAblan	scored	303	iPhone		
Sun Feb 06 00:56:51 +0000 2011	RancelleAblan	scored	528	iPhone		
Sun Feb 06 01:03:18 +0000 2011	RancelleAblan	sliced	249	iPhone		17 luscious PLUMS
Sun Feb 06 01:13:30 +0000 2011	215_DRIZZY	sliced	181	iPhone		8 lush APPLES
Sun Feb 06 01:15:05 +0000 2011	lalorosas	sliced	175	iPhone		18 delicious MANGOES
Sun Feb 06 01:16:52 +0000 2011	julkaidri	sliced	125	iPad		13 juicy kiwifruits
Sun Feb 06 01:19:29 +0000 2011	lalorosas	sliced	322	iPhone		25 luscious RED APPLES
Sun Feb 06 01:22:32 +0000 2011	iAmJebricai	scored	264	iPad	a delicious 4 fruit combo	
Sun Feb 06 01:23:18 +0000 2011	lalorosas	scored	198	iPhone	a tasty 6 fruit combo	
Sun Feb 06 01:25:40 +0000 2011	lalorosas	scored	253	iPhone		
Sun Feb 06 01:28:26 +0000 2011	ijusleen	sliced	390	iPhone		42 delicious RED APPLES
Sun Feb 06 01:35:37 +0000 2011	lalorosas	scored	193	iPhone	a luscious 5 LEMON combo	
Sun Feb 06 01:37:39 +0000 2011	lalorosas	scored	183	iPhone	a lush 6 LEMON combo	
Sun Feb 06 01:38:31 +0000 2011	215_DRIZZY	scored	299	iPhone		
Sun Feb 06 01:41:36 +0000 2011	lalorosas	scored	238	iPhone	a tasty 6 fruit combo	
Sun Feb 06 01:42:43 +0000 2011	Jenjjang	scored	481	iPhone		
Sun Feb 06 01:43:24 +0000 2011	MrGuilt	scored	194	iPhone	a juicy 6 fruit combo	
Sun Feb 06 01:47:40 +0000 2011	Jenjjang	scored	541	iPhone		
Sun Feb 06 01:51:42 +0000 2011	Skipp_587	sliced	364	iPhone		24 tasty APPLES
Sun Feb 06 01:51:58 +0000 2011	U1_KU	scored	528	iPhone		
Sun Feb 06 01:53:08 +0000 2011	pelucas106	scored	198	iPad	a tasty 4 fruit combo	
Sun Feb 06 01:55:41 +0000 2011	pelucas106	scored	263	iPad	a juicy 4 mango combo	
Sun Feb 06 01:57:32 +0000 2011	pelucas106	scored	270	iPad	a tasty 3 watermelon combo	
Sun Feb 06 02:00:33 +0000 2011	pelucas106	scored	204	iPad	a delicious 4 fruit combo	
Sun Feb 06 02:02:59 +0000 2011	ElvisV	sliced	301	iPhone		23 succulent PLUMS
Sun Feb 06 02:08:45 +0000 2011	awesomeman0	scored	414	iPhone		
Sun Feb 06 02:09:24 +0000 2011	cristianogoy	scored	854	iPhone		
Sun Feb 06 02:09:27 +0000 2011	pelucas106	scored	292	iPad	a succulent 4 fruit combo	
Sun Feb 06 02:14:46 +0000 2011	vladbelmont	scored	167	iPhone	a tasty 4 fruit combo	
Sun Feb 06 02:17:00 +0000 2011	Skipp_587	scored	201	iPhone	a delicious 5 STRAWBERRY combo	
Sun Feb 06 02:17:04 +0000 2011	Lilbinky1	scored	718	iPhone		
Sun Feb 06 02:18:51 +0000 2011	Skipp_587	scored	216	iPhone	a tasty 6 fruit combo	
Sun Feb 06 02:32:21 +0000 2011	vladbelmont	scored	224	iPhone		
Sun Feb 06 02:47:05 +0000 2011	andrea_45bisono	sliced	125	iPhone		11 lush mangoes
Sun Feb 06 02:47:58 +0000 2011	SabrynaLiz	scored	382	iPad	a luscious 5 fruit combo	
Sun Feb 06 02:49:00 +0000 2011	amanda_gehrke	scored	174	iPhone	a delicious 4 fruit combo	
Sun Feb 06 02:55:56 +0000 2011	Sarintrapaungsu	sliced	288	iPhone		16 tasty WATERMELONS
Sun Feb 06 02:56:33 +0000 2011	SabrynaLiz	scored	395	iPad	a juicy 7 fruit combo	
Sun Feb 06 02:57:46 +0000 2011	coolestcustomer	scored	194	iPad	a lush 4 fruit combo	
Sun Feb 06 02:59:15 +0000 2011	picadore	scored	228	iPhone		
Sun Feb 06 03:02:43 +0000 2011	picadore	scored	308	iPhone		
Sun Feb 06 03:09:02 +0000 2011	pelucas106	scored	248	iPad	a delicious 6 fruit combo	
Sun Feb 06 03:11:59 +0000 2011	pelucas106	scored	260	iPad	a tasty 5 fruit combo	
Sun Feb 06 03:14:22 +0000 2011	FabulouslyFal	sliced	428	iPhone		25 succulent RED APPLES
Sun Feb 06 03:15:01 +0000 2011	pelucas106	scored	324	iPad	a luscious 4 apple combo	
Sun Feb 06 03:18:46 +0000 2011	Moy077	sliced	558	iPad		36 juicy bananas
Sun Feb 06 03:20:27 +0000 2011	pelucas106	sliced	165	iPad		18 lush apples
Sun Feb 06 03:24:13 +0000 2011	iDatgirl	sliced	560	iPhone		30 succulent PINEAPPLES
Sun Feb 06 03:24:50 +0000 2011	pelucas106	sliced	215	iPad		21 luscious bananas
Sun Feb 06 03:29:58 +0000 2011	iDatgirl	scored	516	iPhone		
Sun Feb 06 03:30:18 +0000 2011	seyujun	sliced	182	iPhone		13 tasty STRAWBERRIES
Sun Feb 06 03:31:53 +0000 2011	Randolphlic	sliced	69	iPhone		8 succulent pineapples
Sun Feb 06 03:35:09 +0000 2011	Randolphlic	sliced	125	iPhone		12 lush pears
Sun Feb 06 03:35:12 +0000 2011	raysrule81	sliced	52	iPhone		6 tasty plums
Sun Feb 06 03:36:00 +0000 2011	iDatgirl	scored	535	iPhone		
Sun Feb 06 03:37:57 +0000 2011	iDatgirl	scored	547	iPhone		
Sun Feb 06 03:59:48 +0000 2011	iBeast99	sliced	117	iPhone		9 luscious WATERMELONS
Sun Feb 06 04:01:38 +0000 2011	iBeast99	scored	202	iPhone		
Sun Feb 06 04:02:49 +0000 2011	analiesefargis	scored	243	iPhone	a juicy 6 fruit combo	
Sun Feb 06 04:04:37 +0000 2011	analiesefargis	scored	131	iPhone	a tasty 4 fruit combo	
Sun Feb 06 04:13:34 +0000 2011	celina_sal	scored	676	iPhone		
Sun Feb 06 04:30:02 +0000 2011	analiesefargis	scored	222	iPhone	a succulent 6 WATERMELON combo	
Sun Feb 06 04:31:35 +0000 2011	raul_zapata	scored	176	iPad	a lush 3 fruit combo	
Sun Feb 06 05:02:45 +0000 2011	ZombiGirl	scored	352	iPhone		
Sun Feb 06 05:16:29 +0000 2011	DJ_DERICK	sliced	217	iPhone		17 succulent PEARS
Sun Feb 06 05:20:59 +0000 2011	SUPProductions	scored	165	iPhone		
Sun Feb 06 05:22:18 +0000 2011	SUPProductions	scored	439	iPhone		
Sun Feb 06 05:25:51 +0000 2011	SUPProductions	scored	214	iPhone	a succulent 6 LEMON combo	
Sun Feb 06 05:26:54 +0000 2011	XIx_Thanya_xIX	sliced	70	iPhone		8 lush ORANGES
Sun Feb 06 05:26:54 +0000 2011	HipHop2560	scored	215	iPhone		
Sun Feb 06 05:27:37 +0000 2011	SUPProductions	scored	303	iPhone		
Sun Feb 06 05:27:40 +0000 2011	dwxallen	sliced	109	iPhone		11 luscious MANGOES
Sun Feb 06 05:31:26 +0000 2011	dwxallen	sliced	257	iPhone		22 succulent BANANAS
Sun Feb 06 05:32:41 +0000 2011	XIx_Thanya_xIX	sliced	105	iPhone		11 delicious MANGOES
Sun Feb 06 05:35:17 +0000 2011	XIx_Thanya_xIX	sliced	79	iPhone		7 juicy LEMONS
Sun Feb 06 05:37:38 +0000 2011	whysobluepanda	scored	165	iPhone		
Sun Feb 06 05:37:48 +0000 2011	XIx_Thanya_xIX	sliced	81	iPhone		8 tasty WATERMELONS
Sun Feb 06 06:00:15 +0000 2011	wilsaicha	scored	578	iPhone		
Sun Feb 06 06:03:56 +0000 2011	tommack	scored	197	iPad	a succulent 5 banana combo	
Sun Feb 06 06:04:05 +0000 2011	wamaisi	sliced	300	iPhone		18 luscious BANANAS
Sun Feb 06 06:13:11 +0000 2011	4rb1hamdani	sliced	429	iPhone		30 juicy MANGOES
Sun Feb 06 06:13:59 +0000 2011	CoffeBlackNess	scored	439	iPhone		
Sun Feb 06 06:22:39 +0000 2011	julkaidri	sliced	83	iPad		8 lush limes
Sun Feb 06 06:33:46 +0000 2011	RancelleAblan	scored	484	iPhone		
Sun Feb 06 06:36:50 +0000 2011	brandon5000	sliced	280	iPad		18 tasty limes
Sun Feb 06 06:38:11 +0000 2011	MianMaoKu	scored	801	iPhone		
Sun Feb 06 06:39:48 +0000 2011	brandon5000	sliced	135	iPad		10 juicy watermelons
Sun Feb 06 06:41:01 +0000 2011	Shirley_bieber_	sliced	83	iPad		7 lush strawberries
Sun Feb 06 06:44:17 +0000 2011	RancelleAblan	scored	445	iPhone		
Sun Feb 06 06:47:56 +0000 2011	mugunthkumar	scored	322	iPhone		
Sun Feb 06 07:23:13 +0000 2011	natsukokoo	scored	430	iPhone		
Sun Feb 06 07:26:14 +0000 2011	clarissamickey	sliced	125	iPhone		10 tasty plums
Sun Feb 06 07:28:32 +0000 2011	clarissamickey	sliced	65	iPhone		7 lush mangoes
Sun Feb 06 07:30:17 +0000 2011	clarissamickey	sliced	110	iPhone		10 succulent limes
Sun Feb 06 07:43:05 +0000 2011	bbbbbbelle	scored	710	iPhone		
Sun Feb 06 07:49:01 +0000 2011	jonghank	scored	245	iPhone	a juicy 6 fruit combo	
Sun Feb 06 07:54:31 +0000 2011	Gmoonbears	sliced	54	iPhone		5 luscious KIWIFRUITS
Sun Feb 06 07:56:26 +0000 2011	kalenadc	scored	503	iPhone		
Sun Feb 06 08:02:51 +0000 2011	RancelleAblan	sliced	348	iPhone		25 luscious APPLES
Sun Feb 06 08:03:44 +0000 2011	AkaSuperAji	scored	499	iPhone		
Sun Feb 06 08:06:58 +0000 2011	Randolphlic	scored	185	iPhone		
Sun Feb 06 08:22:17 +0000 2011	livbluebunny	sliced	108	iPad		12 succulent kiwifruits
Sun Feb 06 08:24:24 +0000 2011	kdw5004	scored	428	iPhone		
Sun Feb 06 08:39:10 +0000 2011	Jenjjang	scored	526	iPhone		
Sun Feb 06 08:43:15 +0000 2011	CamillaHeggoy	scored	321	iPhone		
Sun Feb 06 08:44:25 +0000 2011	jintodi	scored	344	iPhone		
Sun Feb 06 08:46:09 +0000 2011	CamillaHeggoy	scored	173	iPhone	a succulent 4 fruit combo	
Sun Feb 06 09:07:10 +0000 2011	kaywazup	sliced	140	iPhone		15 succulent RED APPLES
Sun Feb 06 09:18:38 +0000 2011	Unabanzie	sliced	300	iPhone		16 delicious PLUMS
Sun Feb 06 09:19:36 +0000 2011	XBW	scored	286	iPhone	a tasty 6 LIME combo	
Sun Feb 06 09:29:06 +0000 2011	gooodberry	sliced	34	iPhone		5 tasty mangoes
Sun Feb 06 09:33:19 +0000 2011	gooodberry	sliced	24	iPhone		5 delicious watermelons
Sun Feb 06 09:40:17 +0000 2011	MADRIDIII4EVER	scored	164	iPhone		
Sun Feb 06 09:41:04 +0000 2011	nfarnfield	sliced	227	iPhone		27 succulent RED APPLES
Sun Feb 06 09:42:11 +0000 2011	MADRIDIII4EVER	scored	359	iPhone		
Sun Feb 06 09:43:16 +0000 2011	EnSergi	sliced	224	iPhone		17 delicious MANGOES
Sun Feb 06 09:43:42 +0000 2011	mugunthkumar	scored	419	iPhone		
Sun Feb 06 09:46:47 +0000 2011	semadagaev	sliced	379	iPhone		27 tasty APPLES
Sun Feb 06 10:00:10 +0000 2011	mugunthkumar	scored	269	iPad	a delicious 10 fruit combo	
Sun Feb 06 10:03:51 +0000 2011	issoul	scored	677	iPhone		
Sun Feb 06 10:30:08 +0000 2011	trewq3	sliced	175	iPhone		13 delicious PLUMS
Sun Feb 06 10:31:08 +0000 2011	Racket27	scored	382	iPad	a luscious 5 fruit combo	
Sun Feb 06 10:34:25 +0000 2011	trewq3	sliced	197	iPhone		12 tasty WATERMELONS
Sun Feb 06 10:47:16 +0000 2011	Huub1990	scored	553	iPad	a tasty 7 fruit combo	
Sun Feb 06 10:53:27 +0000 2011	sungminyi	scored	878	iPhone		
Sun Feb 06 11:01:35 +0000 2011	sachaned	scored	219	iPhone	a luscious 6 LEMON combo	
Sun Feb 06 11:27:25 +0000 2011	Janinex333	sliced	94	iPhone		10 luscious LIMES
Sun Feb 06 11:30:10 +0000 2011	aframadina	sliced	233	iPad		19 juicy kiwifruits
Sun Feb 06 11:30:35 +0000 2011	Janinex333	sliced	112	iPhone		8 lush APPLES
Sun Feb 06 11:32:14 +0000 2011	Mesterba	sliced	0	iPhone		
Sun Feb 06 11:35:02 +0000 2011	Mesterba	scored	194	iPhone	a succulent 5 fruit combo	
Sun Feb 06 11:40:53 +0000 2011	deronkel80	scored	214	iPhone	a tasty 6 PINEAPPLE combo	
Sun Feb 06 11:45:36 +0000 2011	c_Osborne	scored	478	iPhone		
Sun Feb 06 11:45:43 +0000 2011	ddongdoly	scored	190	iPhone	a luscious 6 fruit combo	
Sun Feb 06 11:50:06 +0000 2011	ddongdoly	scored	201	iPhone	a luscious 4 fruit combo	
Sun Feb 06 11:53:15 +0000 2011	TradomVaia	scored	230	iPhone		
Sun Feb 06 11:53:16 +0000 2011	aframadina	sliced	351	iPad		20 succulent kiwifruits
Sun Feb 06 11:54:51 +0000 2011	ddongdoly	scored	274	iPhone		
Sun Feb 06 11:56:23 +0000 2011	ddiegomez	scored	242	iPhone		
Sun Feb 06 11:58:52 +0000 2011	vetjina99	scored	433	iPhone		
Sun Feb 06 11:59:08 +0000 2011	fmallefait	scored	332	iPhone		
Sun Feb 06 12:08:21 +0000 2011	ddongdoly	scored	226	iPhone	a succulent 6 fruit combo	
Sun Feb 06 12:19:34 +0000 2011	Huub1990	scored	397	iPad	a luscious 6 fruit combo	
Sun Feb 06 12:25:02 +0000 2011	kdw5004	scored	551	iPhone		
Sun Feb 06 12:26:44 +0000 2011	JY11042	scored	351	iPhone		
Sun Feb 06 12:29:04 +0000 2011	JY11042	scored	478	iPhone		
Sun Feb 06 12:32:05 +0000 2011	jonlim90	scored	295	iPhone		
Sun Feb 06 12:32:39 +0000 2011	Huub1990	scored	350	iPad	a succulent 6 fruit combo	
Sun Feb 06 12:34:12 +0000 2011	jonlim90	scored	331	iPhone		
Sun Feb 06 12:37:12 +0000 2011	songtaomocha	scored	680	iPhone		
Sun Feb 06 12:38:04 +0000 2011	Hellgami	scored	631	iPhone		
Sun Feb 06 12:41:06 +0000 2011	Hellgami	scored	692	iPhone		
Sun Feb 06 13:01:40 +0000 2011	Hellgami	scored	304	iPhone	a tasty 6 fruit combo	
Sun Feb 06 13:04:28 +0000 2011	Noemie1998	sliced	135	iPhone		12 delicious watermelons
Sun Feb 06 13:07:30 +0000 2011	jappon76	sliced	134	iPhone		10 tasty PINEAPPLES
Sun Feb 06 13:14:20 +0000 2011	c_Osborne	scored	500	iPhone		
Sun Feb 06 13:19:58 +0000 2011	toozzz	sliced	31	iPhone		3 juicy BANANAS
Sun Feb 06 13:21:22 +0000 2011	toozzz	sliced	63	iPhone		10 succulent MANGOES
Sun Feb 06 13:45:44 +0000 2011	LaMyon2	scored	247	iPhone		
Sun Feb 06 13:47:25 +0000 2011	LaMyon2	scored	298	iPhone		
Sun Feb 06 13:47:49 +0000 2011	fmallefait	scored	186	iPhone		
Sun Feb 06 13:49:27 +0000 2011	LaMyon2	scored	286	iPhone		
Sun Feb 06 13:49:40 +0000 2011	fmallefait	scored	442	iPhone		
Sun Feb 06 13:50:18 +0000 2011	1310crash	sliced	120	iPhone		11 lush WATERMELONS
Sun Feb 06 13:53:42 +0000 2011	LaMyon2	scored	302	iPhone		
Sun Feb 06 13:55:53 +0000 2011	imdiamzon	scored	256	iPhone	a lush 5 LIME combo	
Sun Feb 06 13:57:22 +0000 2011	mrclouds	scored	584	iPhone		
Sun Feb 06 13:58:27 +0000 2011	LaMyon2	scored	347	iPhone		
Sun Feb 06 14:04:52 +0000 2011	LaMyon2	scored	349	iPhone		
Sun Feb 06 14:08:32 +0000 2011	iDVRUS	scored	204	iPhone	a delicious 6 PINEAPPLE combo	
Sun Feb 06 14:10:41 +0000 2011	hmsrct	sliced	133	iPhone		14 tasty kiwifruits
Sun Feb 06 14:13:33 +0000 2011	Jakel2006	sliced	145	iPhone		14 tasty kiwifruits
Sun Feb 06 14:20:03 +0000 2011	LaMyon2	scored	316	iPhone		
Sun Feb 06 14:24:20 +0000 2011	RillyMoureen	scored	187	iPhone	a tasty 5 fruit combo	
Sun Feb 06 14:25:13 +0000 2011	AlprnUlcn	sliced	81	iPhone		9 lush mangoes
Sun Feb 06 14:26:37 +0000 2011	badergmc	scored	332	iPhone		
Sun Feb 06 14:26:41 +0000 2011	RillyMoureen	scored	192	iPhone	a luscious 5 fruit combo	
Sun Feb 06 14:27:49 +0000 2011	max_insane	sliced	217	iPad		13 delicious bananas
Sun Feb 06 14:28:24 +0000 2011	RillyMoureen	scored	241	iPhone		
Sun Feb 06 14:41:08 +0000 2011	bipthepope	sliced	258	iPhone		17 delicious STRAWBERRIES
Sun Feb 06 14:44:46 +0000 2011	greatponco	sliced	267	iPad		18 tasty bananas
Sun Feb 06 14:46:35 +0000 2011	RillyMoureen	scored	264	iPhone		
Sun Feb 06 14:48:49 +0000 2011	GgonLuv	scored	234	iPad	a luscious 3 fruit combo	
Sun Feb 06 14:52:08 +0000 2011	RillyMoureen	scored	210	iPhone	a tasty 6 fruit combo	
Sun Feb 06 14:52:32 +0000 2011	GgonLuv	scored	237	iPad		
Sun Feb 06 14:53:56 +0000 2011	Axeluno	sliced	353	iPad		26 juicy apples
Sun Feb 06 15:02:38 +0000 2011	Axeluno	sliced	398	iPad		27 succulent oranges
Sun Feb 06 15:03:03 +0000 2011	greatponco	scored	467	iPad	a delicious 4 fruit combo	
Sun Feb 06 15:03:52 +0000 2011	RillyMoureen	sliced	74	iPhone		6 juicy LIMES
Sun Feb 06 15:05:01 +0000 2011	draillib	sliced	327	iPad		22 succulent watermelons
Sun Feb 06 15:06:51 +0000 2011	draillib	scored	65	iPad		
Sun Feb 06 15:06:52 +0000 2011	samcarew	scored	405	iPhone		
Sun Feb 06 15:07:14 +0000 2011	ikraken	sliced	212	iPhone		17 tasty KIWIFRUITS
Sun Feb 06 15:07:29 +0000 2011	onthell	scored	286	iPhone		
Sun Feb 06 15:10:01 +0000 2011	ikraken	scored	165	iPhone	a lush 4 fruit combo	
Sun Feb 06 15:11:56 +0000 2011	ikraken	scored	358	iPhone		
Sun Feb 06 15:13:17 +0000 2011	samcarew	scored	408	iPhone		
Sun Feb 06 15:19:31 +0000 2011	samcarew	scored	453	iPhone		
Sun Feb 06 15:33:12 +0000 2011	arunayc	sliced	16	iPhone		3 delicious WATERMELONS
Sun Feb 06 15:33:35 +0000 2011	arunayc	sliced	3	iPhone		
Sun Feb 06 15:35:40 +0000 2011	arunayc	scored	191	iPhone	a juicy 6 fruit combo	
Sun Feb 06 15:37:35 +0000 2011	drivenbymusic98	scored	584	iPhone		
Sun Feb 06 15:46:06 +0000 2011	oOmayra2	sliced	91	iPhone		13 luscious kiwifruits
Sun Feb 06 15:46:33 +0000 2011	LaMyon2	scored	413	iPhone		
Sun Feb 06 15:47:33 +0000 2011	oOmayra2	sliced	98	iPhone		9 delicious bananas
Sun Feb 06 15:48:34 +0000 2011	KeesvanBerkel	sliced	323	iPhone		22 juicy APPLES
Sun Feb 06 15:49:32 +0000 2011	pelucas106	sliced	228	iPad		18 tasty apples
Sun Feb 06 15:57:32 +0000 2011	Haky_	sliced	204	iPhone		17 tasty BANANAS
Sun Feb 06 15:59:38 +0000 2011	n_speed	sliced	303	iPhone		30 luscious RED APPLES
Sun Feb 06 16:01:41 +0000 2011	LaMyon2	scored	526	iPhone		
Sun Feb 06 16:08:09 +0000 2011	LaMyon2	scored	667	iPhone		
Sun Feb 06 16:16:19 +0000 2011	iBeast99	scored	228	iPhone		
Sun Feb 06 16:20:07 +0000 2011	iBeast99	scored	420	iPhone		
Sun Feb 06 16:20:43 +0000 2011	Chokkolate_Oreo	sliced	110	iPhone		10 succulent oranges
Sun Feb 06 16:22:07 +0000 2011	Jenson83	sliced	208	iPhone		15 luscious WATERMELONS
Sun Feb 06 16:23:03 +0000 2011	immaloudelacruz	sliced	82	iPad		8 delicious pineapples
Sun Feb 06 16:24:30 +0000 2011	mc_peek	scored	369	iPhone		
Sun Feb 06 16:24:43 +0000 2011	immaloudelacruz	sliced	74	iPad		7 lush oranges
Sun Feb 06 16:31:23 +0000 2011	mugunthkumar	sliced	146	iPad		11 luscious plums
Sun Feb 06 16:42:12 +0000 2011	insaneg	scored	169	iPhone		
Sun Feb 06 16:44:10 +0000 2011	RillyMoureen	sliced	87	iPhone		15 tasty WATERMELONS
Sun Feb 06 16:48:00 +0000 2011	RillyMoureen	scored	215	iPhone	a succulent 4 LEMON combo	
Sun Feb 06 16:52:05 +0000 2011	pelucas106	scored	195	iPad	a lush 6 lemon combo	
Sun Feb 06 16:55:53 +0000 2011	pelucas106	scored	193	iPad	a delicious 5 fruit combo	
Sun Feb 06 16:57:02 +0000 2011	ethor99	scored	223	iPhone		
Sun Feb 06 17:02:18 +0000 2011	jonlim90	sliced	425	iPhone		25 delicious BANANAS
Sun Feb 06 17:05:13 +0000 2011	pelucas106	sliced	213	iPad		15 luscious pears
Sun Feb 06 17:08:52 +0000 2011	pelucas106	scored	321	iPad	a lush 5 fruit combo	
Sun Feb 06 17:09:45 +0000 2011	Twiqzy	scored	250	iPhone		
Sun Feb 06 17:09:47 +0000 2011	jOyCe24uRqUiCo	scored	252	iPhone		
Sun Feb 06 17:10:22 +0000 2011	pelucas106	scored	356	iPad	a lush 6 fruit combo	
Sun Feb 06 17:14:35 +0000 2011	pelucas106	scored	294	iPad	a succulent 5 fruit combo	
Sun Feb 06 17:14:44 +0000 2011	jOyCe24uRqUiCo	scored	384	iPhone		
Sun Feb 06 17:16:15 +0000 2011	pelucas106	scored	298	iPad	a juicy 4 lemon combo	
Sun Feb 06 17:18:46 +0000 2011	pelucas106	scored	317	iPad	a lush 5 fruit combo	
Sun Feb 06 17:20:44 +0000 2011	vinicius3w	sliced	200	iPhone		15 succulent STRAWBERRIES
Sun Feb 06 17:26:19 +0000 2011	vinicius3w	sliced	277	iPhone		27 lush APPLES
Sun Feb 06 17:31:08 +0000 2011	GMSM88	scored	228	iPhone		
Sun Feb 06 17:39:32 +0000 2011	AJSnijders	scored	712	iPad	a tasty 7 fruit combo	
Sun Feb 06 17:44:35 +0000 2011	vinicius3w	scored	199	iPhone	a delicious 6 fruit combo	
Sun Feb 06 17:44:48 +0000 2011	martanrauber	sliced	78	iPhone		8 succulent mangoes
Sun Feb 06 17:45:51 +0000 2011	martanrauber	sliced	45	iPhone		6 juicy kiwifruits
Sun Feb 06 17:47:29 +0000 2011	martanrauber	sliced	83	iPhone		9 succulent bananas
Sun Feb 06 17:48:44 +0000 2011	martanrauber	sliced	65	iPhone		7 juicy strawberries
Sun Feb 06 17:50:46 +0000 2011	martanrauber	sliced	72	iPhone		6 lush mangoes
Sun Feb 06 17:59:33 +0000 2011	NoorAladdin	scored	276	iPhone		
Sun Feb 06 18:01:08 +0000 2011	dezrockzlolz	sliced	69	iPhone		8 delicious mangoes
Sun Feb 06 18:05:16 +0000 2011	martanrauber	sliced	79	iPhone		12 juicy kiwifruits
Sun Feb 06 18:06:32 +0000 2011	DDF95	sliced	376	iPhone		29 lush APPLES
Sun Feb 06 18:07:02 +0000 2011	starck2b	scored	245	iPhone		
Sun Feb 06 18:16:52 +0000 2011	Zapalarrastra	sliced	332	iPhone		20 juicy KIWIFRUITS
Sun Feb 06 18:19:10 +0000 2011	lalorosas	sliced	381	iPhone		25 lush PLUMS
Sun Feb 06 18:24:06 +0000 2011	zobby	scored	660	iPhone		
Sun Feb 06 18:29:05 +0000 2011	theodorus_tommy	sliced	314	iPhone		23 lush BANANAS
Sun Feb 06 18:30:01 +0000 2011	TheKingDevill	sliced	131	iPhone		10 tasty WATERMELONS
Sun Feb 06 18:30:47 +0000 2011	Fleurtastic	scored	516	iPhone		
Sun Feb 06 18:43:00 +0000 2011	lalorosas	scored	327	iPhone		
Sun Feb 06 18:48:14 +0000 2011	lalorosas	scored	367	iPhone		
Sun Feb 06 18:49:34 +0000 2011	luisberarevalo	scored	342	iPhone		
Sun Feb 06 18:49:55 +0000 2011	lalorosas	scored	202	iPhone		
Sun Feb 06 19:01:32 +0000 2011	ibread	scored	698	iPhone		
